dt,co,no,no2,o3,so2,pm2_5,pm10,nh3,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-05-27 06:00:00,847.82,1.09,14.39,263.21,16.69,52.46,70.2,14.57,42.0,11.0,16.0,0.0,,310.0,7.6,,995.6,,1.0
2024-05-27 07:00:00,460.62,0.59,6.34,208.85,12.99,25.35,35.93,5.76,43.0,7.5,12.0,0.0,,310.0,7.6,,995.0,,1.0
2024-05-27 08:00:00,387.19,0.59,5.74,191.69,10.61,17.74,26.08,3.8,44.0,8.3,12.0,0.0,,230.0,7.6,,994.4,,1.0
2024-05-27 09:00:00,383.85,0.64,6.34,191.69,10.97,16.1,23.41,3.58,44.5,8.7,12.0,0.0,,230.0,7.6,,993.3,,1.0
2024-05-27 10:00:00,423.91,0.85,9.08,194.55,12.16,15.94,23.02,4.05,45.0,7.8,11.0,0.0,,230.0,7.6,,993.3,,1.0
2024-05-27 11:00:00,527.38,1.27,15.25,191.69,14.31,17.06,24.74,5.13,45.0,7.8,11.0,0.0,,230.0,7.6,,992.5,,1.0
2024-05-27 12:00:00,647.54,1.63,24.33,177.38,15.97,17.41,25.77,6.02,44.5,6.0,10.0,0.0,,230.0,7.6,,991.9,,1.0
2024-05-27 13:00:00,1308.44,2.99,63.75,115.87,16.93,24.04,36.82,10.89,44.0,9.5,13.0,0.0,,230.0,7.6,,991.8,,1.0
2024-05-27 14:00:00,1869.2,0.89,93.22,52.93,18.36,34.96,56.12,17.48,41.3,12.2,18.0,0.0,,288.0,5.5,,991.8,,1.0
2024-05-27 15:00:00,1949.31,0.05,87.74,23.96,18.36,43.48,72.85,22.55,43.0,12.7,17.0,0.0,,0.0,0.0,,992.1,,1.0
2024-05-27 16:00:00,1869.2,0.28,77.46,13.95,16.45,48.69,84.23,25.84,36.0,17.2,33.0,0.0,,0.0,0.0,,992.4,,1.0
2024-05-27 17:00:00,1789.09,0.4,71.29,12.16,15.5,52.79,92.51,27.87,34.0,16.8,36.0,0.0,,0.0,0.0,,992.7,,1.0
2024-05-27 18:00:00,1762.39,0.47,69.92,11.35,15.14,54.28,95.4,28.12,33.5,17.2,38.0,0.0,,0.0,0.0,,992.8,,1.0
2024-05-27 19:00:00,1682.28,0.45,67.86,10.64,14.42,51.39,89.72,25.33,33.0,17.2,39.0,0.0,,0.0,0.0,,992.8,,1.0
2024-05-27 20:00:00,1548.77,0.37,56.89,9.3,13.47,48.86,85.21,23.56,32.0,17.9,43.0,0.0,,0.0,0.0,,992.6,,1.0
2024-05-27 21:00:00,1455.31,0.15,44.55,11.44,12.87,49.86,86.15,23.81,31.0,18.0,46.0,0.0,,0.0,0.0,,991.7,,1.0
2024-05-27 22:00:00,1361.85,0.04,34.27,15.91,11.92,51.23,86.04,24.07,30.0,19.1,52.0,0.0,,0.0,0.0,,992.4,,1.0
2024-05-27 23:00:00,1281.74,0.02,28.45,18.95,10.85,51.39,83.23,23.31,30.0,19.1,52.0,0.0,,0.0,0.0,,992.3,,1.0
2024-05-28 00:00:00,1255.04,0.04,27.08,18.06,9.89,50.82,78.9,22.55,28.5,18.6,55.0,0.0,,0.0,0.0,,992.5,,1.0
2024-05-28 01:00:00,1321.79,1.26,30.16,12.7,9.54,49.86,75.43,22.55,30.0,18.1,49.0,0.0,,0.0,0.0,,992.6,,1.0
2024-05-28 02:00:00,1708.98,12.85,38.04,17.34,11.44,56.77,84.59,25.84,33.0,15.9,36.0,0.0,,0.0,0.0,,993.0,,1.0
2024-05-28 03:00:00,2243.04,21.23,58.95,40.05,13.83,66.47,97.29,27.61,36.0,13.5,26.0,0.0,,0.0,0.0,,993.2,,1.0
2024-05-28 04:00:00,1428.6,5.92,40.78,135.9,16.45,48.31,69.84,19.76,39.0,11.2,19.0,0.0,,0.0,0.0,,993.5,,1.0
2024-05-28 05:00:00,1201.63,2.4,26.73,231.74,20.03,61.71,83.56,18.49,41.0,9.3,15.0,0.0,,310.0,7.6,,993.4,,1.0
2024-05-28 06:00:00,1054.76,1.13,17.31,306.13,21.7,77.54,99.57,17.73,42.0,5.5,11.0,0.0,,310.0,3.6,,993.5,,1.0
2024-05-28 07:00:00,494.0,0.58,6.51,220.3,13.71,28.95,39.34,6.27,43.0,4.9,10.0,0.0,,310.0,7.6,,992.5,,1.0
2024-05-28 08:00:00,400.54,0.57,5.65,197.41,10.61,19.42,28.19,4.31,44.0,5.6,10.0,0.0,,310.0,3.6,,991.8,,1.0
2024-05-28 09:00:00,380.52,0.61,6.08,191.69,10.61,17.34,26.07,3.96,44.5,4.5,9.0,0.0,,310.0,3.6,,991.4,,1.0
2024-05-28 10:00:00,403.88,0.8,8.4,191.69,11.8,16.63,25.72,4.18,45.0,4.9,9.0,0.0,,0.0,0.0,,991.0,,1.0
2024-05-28 11:00:00,494.0,1.22,14.05,185.97,14.54,17.26,26.96,4.94,45.0,4.9,9.0,0.0,,0.0,0.0,,990.3,,1.0
2024-05-28 12:00:00,640.87,1.63,24.68,174.52,18.84,18.62,29.11,6.08,44.0,2.5,8.0,0.0,,310.0,3.6,,989.6,,1.0
2024-05-28 13:00:00,1428.6,3.38,74.03,114.44,21.7,27.15,41.86,11.4,44.0,4.1,9.0,0.0,,0.0,0.0,,989.7,,1.0
2024-05-28 14:00:00,2243.04,1.27,122.01,45.78,23.37,41.17,64.02,18.75,41.6,10.7,16.0,0.0,,267.0,5.5,,989.8,,1.0
2024-05-28 15:00:00,2456.67,0.17,126.12,17.88,23.37,51.96,83.02,23.81,39.0,12.0,20.0,0.0,,0.0,0.0,,990.4,,1.0
2024-05-28 16:00:00,2456.67,0.82,115.16,9.3,22.41,58.87,96.22,26.6,37.0,13.1,24.0,0.0,,0.0,0.0,,990.5,,1.0
2024-05-28 17:00:00,2510.07,2.91,104.19,3.49,21.93,66.42,110.58,29.64,35.0,15.9,32.0,0.0,,0.0,0.0,,990.9,,1.0
2024-05-28 18:00:00,2429.96,5.98,91.85,1.02,20.74,70.14,119.48,31.92,33.5,17.2,38.0,0.0,,0.0,0.0,,992.0,,1.0
2024-05-28 19:00:00,2189.64,5.25,80.88,0.99,18.84,66.21,113.63,30.91,35.3,12.9,26.0,0.0,,311.0,1.8,,991.2,,1.0
2024-05-28 20:00:00,1869.2,3.05,66.49,1.72,17.17,60.72,104.0,29.64,32.0,15.9,38.0,0.0,,0.0,0.0,,991.2,,1.0
2024-05-28 21:00:00,1562.12,1.23,51.41,3.44,15.74,55.75,95.6,29.64,31.5,16.7,41.0,0.0,,0.0,0.0,,991.2,,1.0
2024-05-28 22:00:00,1375.2,0.67,41.13,4.69,15.14,52.69,89.39,28.63,31.4,16.2,40.0,0.0,,341.0,1.8,,991.7,,1.0
2024-05-28 23:00:00,1268.39,0.18,33.59,10.28,14.31,50.35,84.62,28.63,30.7,15.6,40.0,0.0,,343.0,1.8,,991.8,,1.0
2024-05-29 00:00:00,1241.68,0.02,29.13,20.03,13.35,49.69,81.39,31.92,31.0,15.0,38.0,0.0,,0.0,0.0,,991.5,,1.0
2024-05-29 01:00:00,1268.39,0.45,29.47,27.54,12.16,49.5,79.93,34.45,31.0,14.2,36.0,0.0,,0.0,0.0,,992.5,,1.0
2024-05-29 02:00:00,1535.42,6.15,37.7,34.69,12.64,56.0,88.98,33.94,33.0,14.1,32.0,0.0,,0.0,0.0,,993.1,,1.0
2024-05-29 03:00:00,1895.9,12.41,51.41,57.22,14.31,62.66,97.15,31.41,34.5,13.4,28.0,0.0,,0.0,0.0,,993.0,,1.0
2024-05-29 04:00:00,1508.71,5.36,39.41,140.19,15.97,57.32,83.96,25.08,38.0,13.3,23.0,0.0,,230.0,7.6,,993.7,,1.0
2024-05-29 05:00:00,1348.5,2.1,25.7,243.19,16.45,80.89,107.47,24.57,39.0,12.7,21.0,0.0,,230.0,3.6,,993.7,,1.0
2024-05-29 06:00:00,1201.63,0.96,16.28,317.57,15.97,104.5,131.2,25.08,41.5,12.4,18.0,0.0,,0.0,0.0,,993.4,,1.0
2024-05-29 07:00:00,520.71,0.51,6.17,231.74,12.4,37.27,49.24,8.61,43.0,12.7,17.0,0.0,,0.0,0.0,,993.1,,1.0
2024-05-29 08:00:00,417.23,0.53,5.83,208.85,11.21,26.27,35.94,5.51,44.0,11.6,15.0,0.0,,230.0,3.6,,992.6,,1.0
2024-05-29 09:00:00,410.56,0.57,6.51,211.72,11.8,25.72,34.87,5.13,44.5,11.0,14.0,0.0,,230.0,7.6,,991.8,,1.0
2024-05-29 10:00:00,427.25,0.61,8.14,217.44,13.71,26.6,35.69,5.07,45.0,14.3,17.0,0.0,,230.0,3.6,,991.6,,1.0
2024-05-29 11:00:00,467.3,0.65,10.62,223.16,15.97,28.21,37.56,5.19,45.0,14.3,17.0,0.0,,230.0,3.6,,991.0,,1.0
2024-05-29 12:00:00,514.03,0.6,14.74,220.3,17.4,28.98,38.8,5.45,44.5,13.0,16.0,0.0,,0.0,0.0,,990.2,,1.0
2024-05-29 13:00:00,1014.71,0.78,46.61,177.38,16.45,35.18,48.55,9.25,42.2,12.1,17.0,0.0,,213.0,5.5,,990.5,,1.0
2024-05-29 14:00:00,1482.01,0.11,67.17,121.59,14.42,44.0,64.07,14.95,40.7,12.6,19.0,0.0,,267.0,5.5,,990.7,,1.0
2024-05-29 15:00:00,1508.71,0.0,59.63,95.84,13.11,49.83,77.17,19.76,38.0,16.3,28.0,0.0,,0.0,0.0,,991.3,,1.0
2024-05-29 16:00:00,1361.85,0.0,47.98,87.98,12.76,53.85,86.84,23.81,38.0,13.3,23.0,0.0,,312.0,5.5,,991.6,,1.0
2024-05-29 17:00:00,1375.2,0.0,45.24,73.67,13.23,60.95,98.35,27.36,37.0,16.0,29.0,0.0,,0.0,0.0,,992.3,,1.0
2024-05-29 18:00:00,1455.31,0.0,44.55,61.51,13.95,68.44,106.6,27.87,35.5,17.2,34.0,0.0,,50.0,3.6,,993.6,,1.0
2024-05-29 19:00:00,1375.2,0.0,39.07,54.36,13.23,66.71,98.79,24.57,34.8,13.6,28.0,0.0,,326.0,5.5,,992.9,,1.0
2024-05-29 20:00:00,1134.87,0.0,26.73,55.79,11.21,55.74,80.31,23.31,34.0,15.9,34.0,0.0,,50.0,7.6,,992.9,,1.0
2024-05-29 21:00:00,988.01,0.0,19.71,52.21,9.18,48.46,68.66,26.09,33.0,15.5,35.0,0.0,,50.0,7.6,,992.9,,1.0
2024-05-29 22:00:00,947.95,0.0,17.82,49.35,7.63,44.04,61.74,28.63,33.0,15.9,36.0,0.0,,50.0,3.6,,993.5,,2.0
2024-05-29 23:00:00,907.9,0.0,17.48,48.64,7.15,40.45,55.73,28.63,31.7,16.1,39.0,0.0,,354.0,3.7,,993.8,,1.0
2024-05-30 00:00:00,867.84,0.0,17.48,47.21,7.21,37.68,51.36,29.89,31.0,13.8,35.0,0.0,,50.0,3.6,,993.7,,1.0
2024-05-30 01:00:00,881.2,0.1,19.88,40.41,8.11,36.74,50.11,33.44,32.0,13.2,32.0,0.0,,50.0,3.6,,994.9,,1.0
2024-05-30 02:00:00,1041.41,2.35,27.08,37.19,10.73,41.58,57.77,36.48,33.0,15.1,34.0,0.0,,0.0,0.0,,995.7,,1.0
2024-05-30 03:00:00,1228.33,5.42,33.24,60.8,13.83,50.2,69.79,38.0,33.5,15.0,33.0,0.0,,0.0,0.0,,995.5,,1.0
2024-05-30 04:00:00,1041.41,2.77,23.65,130.18,20.5,61.11,80.45,36.48,35.7,13.2,26.0,0.0,,340.0,5.5,,996.6,,1.0
2024-05-30 05:00:00,974.66,1.41,16.79,205.99,24.8,83.47,104.06,34.96,38.2,13.5,23.0,0.0,,339.0,5.5,,996.8,,1.0
2024-05-30 06:00:00,961.3,0.89,13.19,268.94,28.13,110.86,132.99,34.45,40.5,16.0,24.0,0.0,,0.0,0.0,,996.8,,1.0
2024-05-30 07:00:00,834.47,0.66,10.45,286.1,28.13,111.61,134.32,29.89,41.6,12.5,18.0,0.0,,313.0,5.5,,996.5,,1.0
2024-05-30 08:00:00,700.95,0.6,9.34,286.1,25.03,91.61,112.95,21.79,42.5,12.3,17.0,0.0,,289.0,7.4,,996.0,,1.0
2024-05-30 09:00:00,574.11,0.57,8.48,268.94,20.5,64.1,82.28,13.93,43.0,14.4,19.0,0.0,,230.0,7.6,,995.5,,1.0
2024-05-30 10:00:00,520.71,0.68,9.77,240.33,15.26,41.37,56.5,8.61,43.0,13.6,18.0,0.0,,264.0,5.5,,995.2,,1.0
2024-05-30 11:00:00,587.46,0.98,15.25,223.16,13.71,34.13,48.38,7.73,44.0,11.6,15.0,0.0,,230.0,7.6,,994.7,,1.0
2024-05-30 12:00:00,687.6,1.12,23.31,203.13,12.64,31.85,45.88,8.11,44.0,11.6,15.0,0.0,,230.0,7.6,,994.3,,1.0
2024-05-30 13:00:00,1188.28,1.36,57.58,151.63,11.68,38.28,56.6,14.82,43.0,10.8,15.0,0.0,,230.0,7.6,,994.6,,1.0
2024-05-30 14:00:00,1735.69,0.23,90.48,92.98,13.83,52.93,80.91,28.12,41.0,12.0,18.0,0.0,,0.0,0.0,,994.8,,1.0
2024-05-30 15:00:00,2082.82,0.0,102.82,46.49,18.12,69.97,107.74,43.06,38.5,13.7,23.0,0.0,,0.0,0.0,,996.6,,1.0
2024-05-30 16:00:00,2082.82,0.0,91.85,36.12,21.22,81.64,123.84,53.7,37.0,14.9,27.0,0.0,,0.0,0.0,,995.8,,1.0
2024-05-30 17:00:00,1668.93,0.0,58.95,54.36,19.55,79.58,120.84,52.18,35.0,15.9,32.0,0.0,,0.0,0.0,,996.3,,1.0
2024-05-30 18:00:00,1295.09,0.0,39.07,67.95,15.5,69.98,105.41,43.57,34.0,15.9,34.0,0.0,,0.0,0.0,,997.8,,1.0
2024-05-30 19:00:00,1014.71,0.0,28.1,70.81,11.56,60.72,87.09,31.66,33.0,15.9,36.0,0.0,,0.0,0.0,,996.7,,1.0
2024-05-30 20:00:00,947.95,0.0,23.65,67.23,10.49,59.47,82.98,30.91,33.0,15.1,34.0,0.0,,0.0,0.0,,996.6,,1.0
2024-05-30 21:00:00,988.01,0.0,22.96,59.37,10.61,62.81,87.15,34.96,31.5,14.6,36.0,0.0,,0.0,0.0,,997.3,,1.0
2024-05-30 22:00:00,1068.12,0.0,24.33,49.35,11.32,67.81,93.6,38.0,31.0,15.0,38.0,0.0,,0.0,0.0,,997.4,,1.0
2024-05-30 23:00:00,1148.22,0.0,26.05,38.62,12.4,72.99,98.89,39.01,30.0,16.1,43.0,0.0,,0.0,0.0,,997.5,,1.0
2024-05-31 00:00:00,1255.04,0.01,29.47,27.18,13.47,79.14,104.19,39.52,29.5,14.9,41.0,0.0,,0.0,0.0,,998.3,,1.0
2024-05-31 01:00:00,1415.25,0.75,35.99,14.84,14.78,85.35,109.91,40.53,30.0,14.9,40.0,0.0,,0.0,0.0,,998.1,,1.0
2024-05-31 02:00:00,2002.72,13.08,45.93,12.87,18.84,102.39,131.47,44.08,31.0,15.0,38.0,0.0,,0.0,0.0,,998.7,,1.0
2024-05-31 03:00:00,2857.21,28.16,69.92,27.18,23.84,126.24,160.95,47.62,33.0,15.5,35.0,0.0,,0.0,0.0,,999.8,,1.0
2024-05-31 04:00:00,2429.96,10.39,68.55,114.44,26.94,128.54,158.28,44.08,36.0,16.2,31.0,0.0,,0.0,0.0,,1000.0,,1.0
2024-05-31 05:00:00,2323.15,4.36,56.21,248.91,29.33,159.94,189.36,42.05,38.0,15.8,27.0,0.0,,0.0,0.0,,999.8,,1.0
2024-05-31 06:00:00,2323.15,1.9,42.16,417.71,31.95,218.99,249.17,41.04,39.5,16.4,26.0,0.0,,0.0,0.0,,1000.3,,1.0
2024-05-31 07:00:00,881.2,0.74,13.02,303.27,26.23,85.79,107.42,14.69,41.0,17.1,25.0,0.0,,0.0,0.0,,998.9,,1.0
2024-05-31 08:00:00,547.41,0.64,9.51,231.74,18.36,45.26,69.58,7.6,42.0,15.9,22.0,0.0,,230.0,7.6,,998.2,,1.0
2024-05-31 09:00:00,467.3,0.64,9.85,200.27,16.45,31.22,54.01,5.83,43.5,16.4,21.0,0.0,,130.0,7.6,,998.5,,1.0
2024-05-31 10:00:00,500.68,0.84,14.05,185.97,19.55,26.62,46.15,5.64,44.0,15.3,19.0,0.0,,230.0,7.6,,997.8,,1.0
2024-05-31 11:00:00,667.57,1.26,23.99,188.83,25.03,29.12,48.09,6.84,44.0,12.6,16.0,0.0,,0.0,0.0,,996.9,,1.0
2024-05-31 12:00:00,807.76,1.4,34.62,183.11,24.56,31.84,51.5,7.73,43.5,12.2,16.0,0.0,,130.0,7.6,,996.5,,1.0
2024-05-31 13:00:00,1255.04,1.22,64.43,144.48,20.03,39.76,63.13,11.27,43.0,12.7,17.0,0.0,,130.0,7.6,,996.2,,1.0
2024-05-31 14:00:00,1695.63,0.16,86.37,92.98,20.03,52.1,81.09,17.48,40.0,12.8,20.0,0.0,,0.0,0.0,,996.5,,1.0
2024-05-31 15:00:00,1789.09,0.0,81.57,67.23,21.7,60.86,93.58,24.32,37.0,14.9,27.0,0.0,,0.0,0.0,,997.1,,1.0
2024-05-31 16:00:00,1508.71,0.0,58.26,70.1,21.7,59.75,90.68,30.15,35.0,15.9,32.0,0.0,,0.0,0.0,,997.3,,1.0
2024-05-31 17:00:00,1441.96,0.0,51.41,56.51,22.17,59.7,91.25,36.48,34.0,16.8,36.0,0.0,,0.0,0.0,,997.6,,1.0
2024-05-31 18:00:00,1522.06,0.0,54.84,35.76,22.17,58.34,90.92,38.5,33.5,17.2,38.0,0.0,,0.0,0.0,,997.4,,1.0
2024-05-31 19:00:00,1375.2,0.0,52.09,27.89,17.17,47.58,77.3,34.96,33.0,18.0,41.0,0.0,,0.0,0.0,,997.8,,1.0
2024-05-31 20:00:00,1108.17,0.0,39.76,30.4,12.76,38.8,65.54,31.41,33.9,15.4,33.0,0.0,,45.0,1.8,,997.7,,1.0
2024-05-31 21:00:00,921.25,0.0,29.82,33.97,10.49,35.06,59.86,30.15,32.0,17.9,43.0,0.0,,0.0,0.0,,996.8,,1.0
2024-05-31 22:00:00,867.84,0.0,27.08,32.54,10.01,35.22,59.38,31.92,31.1,17.1,43.0,0.0,,111.0,0.0,,997.5,,1.0
2024-05-31 23:00:00,907.9,0.0,28.1,28.97,10.85,37.59,62.73,37.49,30.4,16.8,44.0,0.0,,28.0,1.8,,997.5,,1.0
2024-06-01 00:00:00,988.01,0.01,32.56,22.89,12.76,41.72,68.24,43.57,31.0,17.0,43.0,0.0,,0.0,0.0,,997.6,,1.0
2024-06-01 01:00:00,1094.82,0.73,37.7,15.91,14.31,45.38,72.7,48.13,31.0,15.8,40.0,0.0,,334.0,1.8,,998.2,,1.0
2024-06-01 02:00:00,1428.6,10.62,42.5,16.63,15.74,53.28,82.48,52.18,32.3,15.8,37.0,0.0,,319.0,1.8,,998.8,,1.0
2024-06-01 03:00:00,1922.61,22.58,54.84,27.54,17.17,63.18,94.62,51.17,35.0,15.4,31.0,0.0,,0.0,0.0,,999.9,,1.0
2024-06-01 04:00:00,1815.8,13.97,59.63,73.67,18.12,65.02,97.37,43.57,35.7,15.4,30.0,0.0,,284.0,3.7,,999.5,,1.0
2024-06-01 05:00:00,2056.12,8.61,68.55,165.94,23.84,86.07,121.28,36.48,37.8,15.0,26.0,0.0,,266.0,3.7,,999.6,,1.0
2024-06-01 06:00:00,2216.34,3.8,56.89,326.16,32.9,131.16,170.0,29.64,40.0,12.8,20.0,0.0,,50.0,3.6,,1000.6,,1.0
2024-06-01 07:00:00,687.6,0.73,10.97,243.19,19.07,58.69,98.83,10.77,40.6,14.0,21.0,0.0,,252.0,7.4,,999.4,,1.0
2024-06-01 08:00:00,467.3,0.5,7.71,205.99,13.71,43.18,80.68,7.47,41.3,13.9,20.0,0.0,,250.0,7.4,,999.0,,1.0
2024-06-01 09:00:00,423.91,0.43,8.23,185.97,12.76,36.72,75.76,6.59,43.0,14.4,19.0,0.0,,50.0,3.6,,998.8,,1.0
2024-06-01 10:00:00,427.25,0.38,10.02,170.23,11.56,32.24,71.19,6.46,43.0,14.4,19.0,0.0,,50.0,3.6,,998.7,,2.0
2024-06-01 11:00:00,447.27,0.27,12.17,158.79,10.97,27.69,63.09,6.33,43.0,14.4,19.0,0.0,,50.0,3.6,,997.9,,2.0
2024-06-01 12:00:00,473.98,0.13,15.25,145.91,11.44,23.91,55.21,6.14,42.5,13.2,18.0,0.0,,310.0,7.6,,997.4,,1.0
2024-06-01 13:00:00,694.27,0.09,27.76,125.89,15.26,24.05,56.33,7.6,42.0,14.4,20.0,0.0,,310.0,3.6,,997.5,,1.0
2024-06-01 14:00:00,961.3,0.01,37.36,94.41,17.17,26.06,66.85,9.63,39.4,13.0,21.0,0.0,,282.0,3.7,,997.7,,1.0
2024-06-01 15:00:00,881.2,0.0,31.53,77.96,13.47,29.33,83.38,10.64,39.0,16.6,27.0,0.0,,0.0,0.0,,998.0,,1.0
2024-06-01 16:00:00,894.55,0.0,32.9,65.8,10.73,33.96,90.73,12.79,36.0,18.1,35.0,0.0,,0.0,0.0,,998.4,,2.0
2024-06-01 17:00:00,1094.82,0.0,41.13,50.07,10.25,38.41,91.39,15.96,36.0,17.2,33.0,0.0,,230.0,7.6,,998.9,,1.0
2024-06-01 18:00:00,1255.04,0.0,49.35,35.41,10.25,41.4,90.28,17.99,34.5,15.4,32.0,0.0,,230.0,11.2,,999.6,,1.0
2024-06-01 19:00:00,1308.44,0.01,52.78,25.39,9.66,40.97,85.17,17.73,34.0,15.0,32.0,0.0,,230.0,7.6,,999.3,,1.0
2024-06-01 20:00:00,1214.98,0.0,47.98,23.25,8.94,39.56,79.61,17.23,34.0,16.8,36.0,0.0,,230.0,7.6,,999.2,,1.0
2024-06-01 21:00:00,1094.82,0.0,40.78,23.25,8.82,38.98,76.53,16.97,32.5,16.8,39.0,0.0,,0.0,0.0,,998.8,,1.0
2024-06-01 22:00:00,1041.41,0.01,37.36,20.74,8.94,39.9,75.95,16.97,32.0,15.9,38.0,0.0,,0.0,0.0,,999.5,,1.0
2024-06-01 23:00:00,1001.36,0.03,34.62,16.09,9.06,41.29,75.92,16.72,31.0,15.8,40.0,0.0,,230.0,7.6,,999.8,,1.0
2024-06-02 00:00:00,934.6,0.16,31.87,11.62,8.82,41.5,74.39,17.73,30.0,17.5,47.0,0.0,,0.0,0.0,,1000.5,,1.0
2024-06-02 01:00:00,961.3,1.77,32.22,6.26,8.94,41.19,73.63,20.27,30.0,18.1,49.0,0.0,,0.0,0.0,,1000.6,,1.0
2024-06-02 02:00:00,1335.14,16.32,35.3,7.96,10.37,45.39,80.84,24.57,31.0,18.0,46.0,0.0,,0.0,0.0,,1001.1,,1.0
2024-06-02 03:00:00,1949.31,35.32,50.72,15.91,12.04,51.8,92.29,29.13,32.5,17.9,42.0,0.0,,0.0,0.0,,1002.6,,1.0
2024-06-02 04:00:00,1455.31,14.08,50.72,64.37,11.32,45.12,91.37,28.88,35.0,15.9,32.0,0.0,,0.0,0.0,,1002.0,,1.0
2024-06-02 05:00:00,1281.74,5.48,41.47,155.93,11.44,52.67,102.18,28.63,36.0,17.2,33.0,0.0,,230.0,7.6,,1001.9,,1.0
2024-06-02 06:00:00,1081.47,1.63,23.31,280.38,11.92,71.98,124.15,26.6,37.5,18.0,32.0,0.0,,0.0,0.0,,1002.7,,1.0
2024-06-02 07:00:00,390.53,0.54,5.74,188.83,14.78,35.74,89.64,6.52,39.0,18.3,30.0,0.0,,0.0,0.0,,1001.3,,1.0
2024-06-02 08:00:00,333.79,0.47,4.76,177.38,11.44,28.89,71.85,4.24,40.0,18.0,28.0,0.0,,50.0,3.6,,1000.7,,1.0
2024-06-02 09:00:00,340.46,0.48,5.27,181.67,11.09,27.38,64.84,4.05,41.5,18.7,27.0,0.0,,50.0,3.6,,1000.8,,1.0
2024-06-02 10:00:00,363.83,0.58,7.03,183.11,11.56,26.97,61.8,4.12,42.0,17.3,24.0,0.0,,0.0,0.0,,1000.0,,1.0
2024-06-02 11:00:00,407.22,0.69,9.94,185.97,12.99,27.43,62.01,4.37,43.0,18.1,24.0,0.0,,0.0,0.0,,999.2,,1.0
2024-06-02 12:00:00,453.95,0.71,14.39,181.67,14.66,27.58,62.14,4.69,42.0,17.3,24.0,0.0,,230.0,3.6,,998.8,,1.0
2024-06-02 13:00:00,1321.79,1.84,73.34,140.19,18.12,36.87,74.28,9.63,42.0,17.3,24.0,0.0,,230.0,3.6,,998.6,,1.0
2024-06-02 14:00:00,2483.37,0.45,142.57,86.55,21.93,52.9,95.65,16.47,40.0,16.9,26.0,0.0,,0.0,0.0,,998.7,,1.0
2024-06-02 15:00:00,3017.43,0.0,154.91,46.49,24.32,63.62,111.06,22.04,39.0,17.7,29.0,0.0,,0.0,0.0,,999.7,,1.0
2024-06-02 16:00:00,3124.24,0.01,146.69,25.03,25.51,68.98,118.78,25.84,37.1,17.7,32.0,0.0,,293.0,1.8,,999.4,,1.0
2024-06-02 17:00:00,3231.05,0.5,141.2,9.75,26.94,74.45,125.55,28.37,35.8,17.5,34.0,0.0,,296.0,1.8,,999.7,,1.0
2024-06-02 18:00:00,3311.16,3.1,138.46,1.63,28.13,78.52,129.34,29.89,35.5,19.8,40.0,0.0,,0.0,0.0,,999.8,,1.0
2024-06-02 19:00:00,3177.64,2.77,128.87,1.7,28.85,76.28,123.72,27.11,34.0,17.7,38.0,0.0,,270.0,1.8,,999.8,,1.0
2024-06-02 20:00:00,3204.35,1.01,120.64,3.76,30.04,75.38,119.45,24.07,33.4,17.6,39.0,0.0,,250.0,0.0,,999.7,,1.0
2024-06-02 21:00:00,3150.94,0.31,113.79,5.99,27.66,76.18,119.49,25.84,33.0,17.6,40.0,0.0,,0.0,0.0,,999.0,,1.0
2024-06-02 22:00:00,2189.64,0.02,74.71,17.34,19.55,62.77,104.05,24.83,32.8,18.9,44.0,0.0,,231.0,0.0,,999.6,,1.0
2024-06-02 23:00:00,1308.44,0.0,40.44,31.47,13.59,49.25,88.23,21.03,31.9,18.8,46.0,0.0,,232.0,1.8,,999.6,,1.0
2024-06-03 00:00:00,947.95,0.0,27.76,33.97,11.44,43.6,82.88,19.51,31.5,16.7,41.0,0.0,,0.0,0.0,,999.8,,1.0
2024-06-03 01:00:00,988.01,0.37,31.53,23.6,11.8,43.92,85.63,20.01,32.2,18.0,43.0,0.0,,238.0,1.8,,1000.0,,1.0
2024-06-03 02:00:00,1522.06,12.18,46.61,14.48,14.42,51.19,99.55,22.29,33.3,17.9,40.0,0.0,,240.0,1.8,,1000.4,,1.0
2024-06-03 03:00:00,2269.74,31.74,67.17,22.53,17.4,59.3,117.61,24.07,35.0,18.1,37.0,0.0,,0.0,0.0,,1000.7,,1.0
2024-06-03 04:00:00,1482.01,11.73,53.47,75.1,18.36,47.83,127.23,20.01,38.0,17.9,31.0,0.0,,230.0,3.6,,1001.0,,1.0
2024-06-03 05:00:00,1161.58,4.92,38.73,153.06,18.36,51.24,136.93,19.25,39.0,18.3,30.0,0.0,,0.0,0.0,,1001.0,,1.0
2024-06-03 06:00:00,867.84,1.61,20.73,243.19,17.4,61.31,147.0,18.75,40.0,17.5,27.0,0.0,,0.0,0.0,,1000.2,,1.0
2024-06-03 07:00:00,413.89,0.63,6.85,183.11,13.35,40.47,120.83,7.98,42.1,16.0,22.0,0.0,,238.0,7.4,,1000.3,,1.0
2024-06-03 08:00:00,350.48,0.52,5.83,167.37,11.21,33.3,99.95,5.32,43.0,18.8,25.0,0.0,,230.0,7.6,,999.6,,1.0
2024-06-03 09:00:00,353.81,0.48,6.43,167.37,10.13,31.45,90.81,4.94,43.0,16.7,22.0,0.0,,230.0,7.6,,998.5,,1.0
